AS1,AS2,CO2_per_link,Count,Total_CO2,Relation,Source
35237,33844,449.2,736,330611.2,-1,bgp
35237,36236,422.82,17,7187.94,0,mlp
35237,47457,449.2,131,58845.2,-1,bgp
35237,60122,449.2,29,13026.8,-1,bgp
35238,20994,44.18,256,11310.08,-1,bgp
35258,1764,344.14,15,5162.1,0,bgp
35258,1836,344.14,16,5506.24,0,bgp
35258,3214,344.14,39,13421.46,0,bgp
35258,12779,344.14,45,15486.3,0,bgp
35258,12859,344.14,13,4473.82,0,bgp
35258,13030,344.14,52,17895.28,0,bgp
35258,13237,344.14,11,3785.54,0,bgp
35258,14630,344.14,11,3785.54,0,bgp
35258,15547,344.14,34,11700.76,0,bgp
35258,17639,344.14,14,4817.96,0,bgp
35258,20764,344.14,2,688.28,0,bgp
35258,20932,344.14,15,5162.1,0,bgp
35258,21412,344.14,1,344.14,0,bgp
35258,23106,344.14,2,688.28,0,bgp
35258,24482,344.14,45,15486.3,0,bgp
35258,24889,344.14,15,5162.1,0,bgp
35258,24961,344.14,15,5162.1,0,bgp
35258,25091,344.14,41,14109.74,0,bgp
35258,25220,344.14,15,5162.1,0,bgp
35258,29075,344.14,27,9291.78,0,bgp
35258,29140,344.14,15,5162.1,0,bgp
35258,31133,344.14,12,4129.68,0,bgp
35258,31510,344.14,15,5162.1,0,bgp
35258,34019,344.14,64,22024.96,0,bgp
35258,34288,344.14,15,5162.1,0,bgp
35258,34549,344.14,41,14109.74,0,bgp
35258,34927,344.14,30,10324.2,0,bgp
35258,35280,344.14,42,14453.88,0,bgp
35258,35360,344.14,15,5162.1,0,bgp
35258,35598,344.14,20,6882.8,0,bgp
35258,35625,344.14,27,9291.78,0,bgp
35258,35710,344.14,30,10324.2,0,bgp
35258,37100,344.14,11,3785.54,0,bgp
35258,37468,344.14,29,9980.06,0,bgp
35258,39351,344.14,16,5506.24,0,bgp
35258,41047,344.14,15,5162.1,0,bgp
35258,41327,344.14,29,9980.06,0,bgp
35258,42541,344.14,15,5162.1,0,bgp
35258,47147,344.14,48,16518.72,0,bgp
35258,47692,344.14,30,10324.2,0,bgp
35258,48362,344.14,52,17895.28,0,bgp
35258,48919,344.14,17,5850.38,0,bgp
35258,49544,344.14,30,10324.2,0,bgp
35258,49605,344.14,11,3785.54,0,bgp
35258,51184,344.14,30,10324.2,0,bgp
35258,52320,344.14,15,5162.1,0,bgp
35258,56987,344.14,15,5162.1,0,bgp
35258,57695,344.14,11,3785.54,0,bgp
35258,57777,344.14,12,4129.68,0,bgp
35258,58057,344.14,19,6538.66,0,bgp
35258,58299,344.14,15,5162.1,0,bgp
35258,62275,344.14,1,344.14,0,bgp
35258,64475,344.14,15,5162.1,0,bgp
35263,15576,182.82,9,1645.38,0,"bgp,mlp"
35263,49544,182.82,4,731.28,0,"bgp,mlp"
35266,12488,210.89,148,31211.72,-1,bgp
35266,12654,228.54,16,3656.64,-1,bgp
35266,13208,210.89,4,843.56,0,bgp
35266,21859,216.05,78,16851.9,0,bgp
35266,25091,213.12,415,88444.8,0,bgp
35266,29611,210.89,39,8224.71,0,bgp
35266,34914,210.89,708,149310.12,-1,bgp
35266,37468,211.95,6734,1427271.3,0,bgp
35266,47227,210.89,2318,488843.02,-1,bgp
35266,47720,243.81,25,6095.25,0,bgp
35266,54994,212.99,17,3620.83,0,bgp
35266,57356,210.89,25,5272.25,0,bgp
35266,59933,210.89,40,8435.6,-1,bgp
35266,61419,210.89,7772,1639037.08,-1,bgp
35266,62163,211.49,21,4441.29,0,bgp
35266,63399,212.6,1,212.6,0,bgp
35271,24482,449.2,13,5839.6,0,"bgp,mlp"
35271,25091,449.2,15,6738.0,0,"bgp,mlp"
35271,36236,449.2,3,1347.6,0,mlp
35271,41327,449.2,3,1347.6,0,"bgp,mlp"
35271,41722,449.2,3,1347.6,0,"bgp,mlp"
35278,25091,449.2,190,85348.0,0,bgp
35280,250,231.87,15,3478.05,0,bgp
35280,260,407.44,30,12223.2,0,bgp
35280,293,376.34,588,221287.92,0,bgp
35280,1002,351.13,1,351.13,0,bgp
35280,1097,383.55,2,767.1,0,bgp
35280,1100,233.78,36,8416.08,0,bgp
35280,1140,253.31,73,18491.63,0,bgp
35280,1221,507.95,6478,3290500.1,0,bgp
35280,1248,306.99,32,9823.68,0,bgp
35280,1267,278.04,2519,700382.76,0,bgp
35280,1301,44.18,42,1855.56,0,bgp
35280,1403,174.81,2213,386854.53,0,bgp
35280,1547,338.48,23,7785.04,0,bgp
35280,1764,368.58,2669,983740.02,0,bgp
35280,1836,344.14,3295,1133941.3,0,bgp
35280,2027,44.18,334618,14783423.24,-1,bgp
35280,2094,44.18,35,1546.3,0,bgp
35280,2200,112.09,405,45396.45,0,bgp
35280,2500,482.32,1122,541163.04,0,bgp
35280,2516,447.78,1369,613010.82,0,bgp
35280,2635,319.93,251,80302.43,0,bgp
35280,2639,383.55,27,10355.85,0,bgp
35280,2647,369.07,131,48348.17,0,bgp
35280,2688,234.07,332,77711.24,0,bgp
35280,2715,103.21,63,6502.23,0,bgp
35280,2734,383.55,80,30684.0,0,bgp
35280,2852,253.31,322,81565.82,0,bgp
35280,2854,289.96,258,74809.68,0,bgp
35280,2857,344.14,64,22024.96,0,bgp
35280,2860,126.36,1068,134952.48,0,bgp
35280,2874,35.82,184,6590.88,0,bgp
35280,2906,309.29,1055,326300.95,0,bgp
35280,3204,318.71,78,24859.38,0,bgp
35280,3212,314.57,1739,547037.23,0,bgp
35280,3215,118.11,3033,358227.63,0,bgp
35280,3223,369.28,5838,2155856.64,0,bgp
35280,3330,344.14,74,25466.36,0,bgp
35280,3465,383.55,4,1534.2,0,bgp
35280,10024,498.74,107,53365.18,0,bgp
35280,10075,303.99,1035,314629.65,0,bgp
35280,10094,477.91,962,459749.42,0,bgp
35280,10098,681.99,627,427607.73,0,bgp
35280,10099,550.22,105,57773.1,0,bgp
35280,10111,526.26,45,23681.7,0,bgp
35280,10122,463.24,1200,555888.0,0,bgp
35280,10217,669.48,53,35482.44,0,bgp
35280,10242,383.55,224,85915.2,0,bgp
35280,10282,344.14,254,87411.56,0,bgp
35280,10302,383.55,9,3451.95,0,bgp
35280,10310,313.19,1705,533988.95,0,"bgp,mlp"
35280,10361,380.81,13,4950.53,0,bgp
35280,10490,383.55,182,69806.1,0,bgp
35280,10947,383.55,8,3068.4,0,bgp
35280,10973,383.55,2,767.1,0,bgp
35280,10996,174.81,1,174.81,0,bgp
35280,11014,103.21,498,51398.58,0,bgp
35280,11029,383.55,2,767.1,0,bgp
35280,11038,383.55,23,8821.65,0,bgp
35280,11062,383.55,4,1534.2,0,bgp
35280,11084,174.81,15,2622.15,0,bgp
35280,11090,368.67,54,19908.18,0,bgp
35280,11191,383.55,70,26848.5,0,bgp
35280,11232,383.55,79,30300.45,0,bgp
35280,11287,174.81,44,7691.64,0,bgp
35280,11403,383.55,19,7287.45,0,bgp
35280,11432,103.21,351,36226.71,0,bgp
35280,11644,103.21,10,1032.1,0,bgp
35280,11650,383.55,8,3068.4,0,bgp
35280,11722,371.5,80,29720.0,0,bgp
35280,11790,383.55,325,124653.75,-1,bgp
35280,11796,383.55,174,66737.7,0,bgp
35280,11814,174.81,519,90726.39,0,bgp
35280,11844,103.21,72,7431.12,0,bgp
35280,11921,103.21,5,516.05,0,bgp
35280,11924,383.55,42,16109.1,0,bgp
35280,11961,383.55,5,1917.75,0,bgp
35280,11979,383.55,138,52929.9,0,bgp
35280,12329,339.97,81,27537.57,0,bgp
35280,12360,339.99,123,41818.77,0,bgp
35280,12390,210.89,139,29313.71,0,bgp
35280,12414,253.31,54,13678.74,0,bgp
35280,12453,344.14,34,11700.76,0,bgp
35280,12486,44.18,3679,162538.22,-1,bgp
35280,12494,301.69,181,54605.89,0,bgp
35280,12578,305.78,955,292019.9,0,bgp
35280,12611,344.14,197,67795.58,0,bgp
35280,12654,246.13,1781,438357.53,-1,bgp
35280,12676,345.4,110,37994.0,0,bgp
35280,12678,404.88,15,6073.2,0,bgp
35280,12727,44.18,20,883.6,0,bgp
35280,12731,340.81,123,41919.63,0,bgp
35280,12732,344.14,104,35790.56,0,bgp
35280,12741,323.86,1676,542789.36,0,bgp
35280,12843,344.14,646,222314.44,0,bgp
35280,12857,344.14,70,24089.8,0,bgp
35280,12859,256.53,1624,416604.72,0,bgp
35280,12876,80.67,57,4598.19,0,bgp
35280,12886,344.14,69,23745.66,0,bgp
35280,12888,393.85,26,10240.1,0,bgp
35280,12897,354.25,89,31528.25,0,bgp
35280,12931,344.14,20,6882.8,0,bgp
35280,12969,260.19,1479,384821.01,0,bgp
35280,12993,228.4,30,6852.0,0,bgp
35280,12996,69.33,78,5407.74,0,bgp
35280,13101,337.96,197,66578.12,0,bgp
35280,13113,52.38,52,2723.76,0,bgp
35280,13122,218.49,106,23159.94,0,bgp
35280,13132,350.13,10,3501.3,0,bgp
35280,13150,310.28,135,41887.8,0,bgp
35280,13170,110.44,124,13694.56,0,bgp
35280,13208,123.58,28,3460.24,0,bgp
35280,13213,335.36,584,195850.24,0,bgp
35280,13237,252.68,2324,587228.32,0,bgp
35280,13249,309.38,210,64969.8,0,bgp
35280,13445,388.94,46,17891.24,0,bgp
35280,13495,103.21,2,206.42,0,bgp
35280,13657,227.41,13,2956.33,0,bgp
35280,13768,242.76,448,108756.48,0,bgp
35280,13807,383.55,7,2684.85,0,bgp
35280,13830,383.55,1520,582996.0,0,bgp
35280,13896,423.93,50,21196.5,0,bgp
35280,14061,340.81,1129,384774.49,0,bgp
35280,14086,174.81,1,174.81,0,bgp
35280,14116,174.81,9,1573.29,0,bgp
35280,14127,373.59,124,46325.16,0,bgp
35280,14178,380.4,242,92056.8,0,bgp
35280,14204,103.21,2,206.42,0,bgp
35280,14224,354.5,1,354.5,0,bgp
35280,14244,361.29,72,26012.88,0,bgp
35280,14277,383.55,3,1150.65,0,bgp
35280,14371,383.55,39,14958.45,0,bgp
35280,14380,382.16,10,3821.6,0,bgp
35280,14463,103.21,93,9598.53,0,bgp
35280,14492,383.55,123,47176.65,0,bgp
35280,14500,174.81,7,1223.67,0,bgp
35280,14537,285.21,1499,427529.79,0,bgp
35280,14593,282.33,808,228122.64,0,bgp
35280,14609,383.55,7,2684.85,0,bgp
35280,14615,383.55,332,127338.6,0,bgp
35280,14630,371.51,1691,628223.41,0,bgp
35280,14713,383.55,20,7671.0,0,bgp
35280,14812,174.81,24,4195.44,0,bgp
35280,14860,383.55,5,1917.75,0,bgp
35280,14868,103.21,92,9495.32,0,bgp
35280,14928,383.55,10,3835.5,0,bgp
35280,15054,383.55,8,3068.4,0,bgp
35280,15177,383.55,3,1150.65,0,bgp
35280,15256,103.21,83,8566.43,0,bgp
35280,15346,383.55,369,141529.95,-1,bgp
35280,15401,44.18,8,353.44,0,bgp
35280,15447,306.3,33,10107.9,0,bgp
35280,15576,64.93,322,20907.46,0,bgp
35280,15598,344.14,516,177576.24,0,bgp
35280,15703,253.31,59,14945.29,0,bgp
35280,15766,210.89,34,7170.26,0,bgp
35280,15817,344.14,104,35790.56,0,bgp
35280,15894,247.22,40,9888.8,0,bgp
35280,15895,314.53,948,298174.44,0,bgp
35280,15958,302.28,1635,494227.8,0,bgp
35280,15966,253.31,20,5066.2,0,bgp
35280,16101,44.18,4,176.72,0,bgp
35280,16117,35.82,74,2650.68,0,bgp
35280,16128,44.18,33,1457.94,0,bgp
35280,16205,344.14,59,20304.26,0,bgp
35280,16265,372.42,852,317301.84,0,"bgp,mlp"
35280,16276,257.92,1142,294544.64,0,bgp
35280,16298,253.31,9,2279.79,0,bgp
35280,16509,323.36,17606,5693076.16,0,bgp
35280,16637,82.7,2420,200134.0,0,bgp
35280,16652,383.55,3,1150.65,0,bgp
35280,16685,103.21,35,3612.35,0,bgp
35280,17017,383.55,4,1534.2,0,bgp
35280,17077,383.55,17,6520.35,0,bgp
35280,17328,174.81,6,1048.86,0,bgp
35280,17451,664.59,673,447269.07,0,bgp
35280,17488,708.32,568,402325.76,0,bgp
35280,17534,438.76,56,24570.56,0,bgp
35280,17535,551.59,77,42472.43,0,bgp
35280,17639,424.81,4662,1980464.22,0,"bgp,mlp"
35280,17665,708.32,362,256411.84,0,bgp
35280,17676,457.86,2784,1274682.24,0,bgp
35280,17726,498.74,115,57355.1,0,bgp
35280,17727,682.43,32,21837.76,0,bgp
35280,17828,551.59,130,71706.7,0,bgp
35280,17924,681.99,292,199141.08,0,bgp
35280,17961,493.56,88,43433.28,0,bgp
35280,17978,376.48,92,34636.16,0,bgp
35280,17993,551.59,69,38059.71,0,bgp
35280,18001,261.78,1812,474345.36,0,bgp
35280,18059,630.26,105,66177.3,0,bgp
35280,18077,459.02,580,266231.6,0,bgp
35280,18092,482.32,219,105628.08,0,bgp
35280,18106,478.32,2340,1119268.8,0,bgp
35280,18121,482.32,13,6270.16,0,bgp
35280,18229,624.52,389,242938.28,0,bgp
35280,18530,383.55,166,63669.3,0,bgp
35280,18596,383.55,2,767.1,0,bgp
35280,18615,383.55,8,3068.4,0,bgp
35280,18678,383.55,249,95503.95,0,bgp
35280,18888,383.55,5,1917.75,0,bgp
35280,18988,244.0,49,11956.0,0,bgp
35280,19008,383.55,4,1534.2,0,bgp
35280,19009,383.55,187,71723.85,0,bgp
35280,19016,241.58,234,56529.72,0,bgp
35280,19116,383.55,124,47560.2,0,bgp
35280,19255,383.55,10,3835.5,0,bgp
35280,19382,234.85,6,1409.1,0,bgp
35280,19518,379.94,8,3039.52,0,bgp
35280,19523,239.76,49,11748.24,0,bgp
35280,19531,383.55,20,7671.0,0,bgp
35280,19653,383.55,29,11122.95,0,bgp
35280,19689,383.55,3,1150.65,0,bgp
35280,19694,383.55,1,383.55,0,bgp
35280,19750,288.8,6,1732.8,0,bgp
35280,19752,227.3,100,22730.0,0,bgp
35280,19754,383.55,269,103174.95,0,bgp
35280,19830,383.55,4,1534.2,0,bgp
35280,20021,383.55,27,10355.85,0,bgp
35280,20115,383.55,2743,1052077.65,0,bgp
35280,20144,277.41,22,6103.02,0,bgp
35280,20278,372.86,16,5965.76,0,bgp
35280,20326,366.32,435,159349.2,0,bgp
35280,20495,258.01,100,25801.0,0,bgp
35280,20504,253.31,3,759.93,0,bgp
35280,20559,253.31,111,28117.41,0,bgp
35280,20596,210.89,17,3585.13,0,bgp
35280,20640,335.92,12,4031.04,0,bgp
35280,20676,343.22,372,127677.84,0,bgp
35280,20756,54.33,33,1792.89,0,bgp
35280,20764,110.23,8867,977409.41,0,bgp
35280,20766,53.39,3,160.17,0,bgp
35280,20773,262.5,949,249112.5,0,bgp
35280,20810,344.14,48,16518.72,0,bgp
35280,20847,259.01,90,23310.9,0,bgp
35280,20860,230.35,1330,306365.5,0,bgp
35280,20886,339.59,10,3395.9,0,bgp
35280,20940,322.24,6882,2217655.68,0,"bgp,mlp"
35280,21040,344.14,33,11356.62,0,bgp
35280,21277,362.53,25,9063.25,0,bgp
35280,21351,223.84,82,18354.88,0,bgp
35280,21409,72.32,58,4194.56,0,bgp
35280,21412,344.14,1424,490055.36,0,bgp
35280,21449,383.55,15,5753.25,0,bgp
35280,21525,383.55,1,383.55,0,bgp
35280,21559,383.55,55,21095.25,0,bgp
35280,21709,383.55,2,767.1,0,bgp
35280,21723,174.81,525,91775.25,0,bgp
35280,21743,383.55,1,383.55,0,bgp
35280,21859,320.81,2386,765452.66,0,bgp
35280,21886,383.55,9,3451.95,0,bgp
35280,22299,383.55,14,5369.7,0,bgp
35280,22317,380.59,3167,1205328.53,-1,bgp
35280,22442,383.55,65,24930.75,0,bgp
35280,22462,383.55,3,1150.65,0,bgp
35280,22702,383.55,15,5753.25,0,bgp
35280,23033,389.27,192,74739.84,0,bgp
35280,23074,103.21,25,2580.25,0,bgp
35280,23106,189.48,4247,804721.56,0,bgp
35280,23138,383.55,65,24930.75,0,bgp
35280,23252,174.81,220,38458.2,0,bgp
35280,23352,316.04,7,2212.28,0,bgp
35280,23404,383.55,145,55614.75,0,bgp
35280,23419,246.13,3,738.39,0,bgp
35280,23457,174.81,1,174.81,0,bgp
35280,23459,383.55,1,383.55,0,bgp
35280,23470,386.04,197,76049.88,0,bgp
35280,23473,378.06,461,174285.66,0,bgp
35280,23550,383.55,20,7671.0,0,bgp
35280,23576,425.07,267,113493.69,0,bgp
35280,23860,708.32,282,199746.24,0,bgp
35280,23889,146.86,1085,159343.1,0,bgp
35280,23913,551.59,14,7722.26,0,bgp
35280,23944,439.14,450,197613.0,0,bgp
35280,24088,530.04,618,327564.72,0,bgp
35280,24213,682.43,5,3412.15,0,bgp
35280,24313,551.59,893,492569.87,0,bgp
35280,24324,551.59,16,8825.44,0,bgp
35280,24516,504.54,98,49444.92,0,bgp
35280,24637,358.02,157,56209.14,0,bgp
35280,24723,344.14,92,31660.88,0,bgp
35280,24724,320.73,837,268451.01,0,bgp
35280,24730,253.31,26,6586.06,0,bgp
35280,24768,107.06,462,49461.72,0,bgp
35280,24875,289.89,1003,290759.67,0,bgp
35280,24904,56.06,186,10427.16,0,bgp
35280,24961,331.33,1972,653382.76,0,bgp
35280,24989,344.14,750,258105.0,-1,bgp
35280,25091,204.03,5373,1096253.19,0,bgp
35280,25108,357.04,8,2856.32,0,bgp
35280,25125,567.26,370,209886.2,-1,bgp
35280,25133,314.62,163,51283.06,0,bgp
35280,25180,270.27,452,122162.04,0,bgp
35280,25192,319.83,29,9275.07,0,"bgp,mlp"
35280,25279,344.14,12,4129.68,0,bgp
35280,25358,44.18,27,1192.86,0,bgp
35280,25369,225.78,1290,291256.2,0,bgp
35280,25428,64.21,21,1348.41,0,bgp
35280,25460,210.89,104,21932.56,0,bgp
35280,25509,277.53,24,6660.72,0,bgp
35280,25521,314.62,90,28315.8,0,bgp
35280,25540,44.18,203,8968.54,0,bgp
35280,25560,344.14,55,18927.7,0,bgp
35280,25818,252.81,69,17443.89,0,bgp
35280,25899,383.55,173,66354.15,0,bgp
35280,25933,190.76,216,41204.16,0,bgp
35280,25955,349.01,2254,786668.54,-1,bgp
35280,26077,383.55,2511,963094.05,0,bgp
35280,26088,383.55,4,1534.2,0,bgp
35280,26156,383.55,1,383.55,0,bgp
35280,26523,174.81,8,1398.48,0,bgp
35280,26667,383.44,18,6901.92,0,bgp
35280,26744,383.55,216,82846.8,0,bgp
35280,27281,388.19,15,5822.85,0,bgp
35280,27589,377.22,15,5658.3,0,bgp
35280,27688,103.21,417,43038.57,0,bgp
35280,27693,103.21,166,17132.86,0,bgp
35280,28125,103.21,87,8979.27,0,bgp
35280,28126,182.61,878,160331.58,0,bgp
35280,28133,103.21,11,1135.31,0,bgp
35280,28143,103.21,2,206.42,0,bgp
35280,28144,103.21,15,1548.15,0,bgp
35280,28154,103.21,66,6811.86,0,bgp
35280,28158,175.4,787,138039.8,0,bgp
35280,28165,191.28,1196,228770.88,0,bgp
35280,28171,103.21,1750,180617.5,0,bgp
35280,28173,103.21,581,59965.01,0,bgp
35280,28176,103.21,7,722.47,0,bgp
35280,28184,103.21,21,2167.41,0,bgp
35280,28186,181.67,371,67399.57,0,bgp
35280,28187,103.21,387,39942.27,0,bgp
35280,28191,103.21,819,84528.99,0,bgp
35280,28195,103.21,105,10837.05,0,bgp
35280,28196,103.21,3,309.63,0,bgp
35280,28198,189.5,2850,540075.0,0,bgp
35280,28201,103.21,1225,126432.25,0,bgp
35280,28210,103.21,53,5470.13,0,bgp
35280,28220,103.21,126,13004.46,0,bgp
35280,28227,103.21,799,82464.79,0,bgp
35280,28239,103.21,141,14552.61,0,bgp
35280,28254,103.21,424,43761.04,0,bgp
35280,28255,103.21,231,23841.51,0,bgp
35280,28260,103.21,851,87831.71,0,bgp
35280,28276,103.21,1155,119207.55,0,bgp
35280,28292,103.21,89,9185.69,0,bgp
35280,28309,103.21,369,38084.49,0,bgp
35280,28329,183.87,579,106460.73,0,bgp
35280,28334,103.21,167,17236.07,0,bgp
35280,28338,103.21,54,5573.34,0,bgp
35280,28343,103.21,799,82464.79,0,bgp
35280,28359,103.21,785,81019.85,0,bgp
35280,28360,103.21,36,3715.56,0,bgp
35280,28370,103.21,94,9701.74,0,bgp
35280,28458,381.19,404,154000.76,0,bgp
35280,28571,103.21,209,21570.89,0,bgp
35280,28585,103.21,20,2064.2,0,bgp
35280,28590,103.21,119,12281.99,0,bgp
35280,28598,181.27,950,172206.5,0,bgp
35280,28631,103.21,18,1857.78,0,bgp
35280,28634,103.21,3825,394778.25,0,bgp
35280,28654,103.21,18,1857.78,0,bgp
35280,28665,103.21,848,87522.08,0,bgp
35280,28666,132.29,74,9789.46,0,bgp
35280,28669,103.21,3685,380328.85,0,bgp
35280,28670,103.21,14,1444.94,0,bgp
35280,28979,344.14,24,8259.36,0,bgp
35280,29017,210.89,76,16027.64,0,bgp
35280,29049,256.98,6556,1684760.88,0,bgp
35280,29076,344.14,782,269117.48,0,bgp
35280,29081,344.14,39,13421.46,0,bgp
35280,29119,178.42,6817,1216289.14,0,bgp
35280,29141,323.58,54,17473.32,0,bgp
35280,29169,146.18,89353,13061621.54,-1,bgp
35280,29283,44.18,2659,117474.62,-1,bgp
35280,29314,253.31,669,169464.39,0,bgp
35280,29505,339.06,25,8476.5,0,bgp
35280,29513,44.18,27,1192.86,0,bgp
35280,29606,254.72,17,4330.24,0,bgp
35280,29608,44.18,54,2385.72,0,bgp
35280,29611,210.89,198,41756.22,0,bgp
35280,29624,344.14,6,2064.84,0,bgp
35280,29672,35.82,10,358.2,0,bgp
35280,29802,312.91,884,276612.44,0,bgp
35280,29933,377.6,7,2643.2,0,bgp
35280,29974,174.81,975,170439.75,0,bgp
35280,30038,383.55,2,767.1,0,bgp
35280,30176,174.81,10,1748.1,0,bgp
35280,30286,368.05,5,1840.25,0,bgp
35280,30517,383.55,19,7287.45,0,bgp
35280,30549,174.81,18,3146.58,0,bgp
35280,30766,344.14,48,16518.72,0,bgp
35280,30889,181.69,2,363.38,0,bgp
35280,30925,253.31,36,9119.16,0,bgp
35280,31019,190.52,9,1714.68,0,bgp
35280,31027,311.38,5730,1784207.4,0,bgp
35280,31042,106.42,583,62042.86,0,bgp
35280,31084,213.06,12,2556.72,0,bgp
35280,31122,327.41,360,117867.6,0,bgp
35280,31178,44.18,42,1855.56,0,bgp
35280,31216,207.37,6,1244.22,0,bgp
35280,31449,113.91,4,455.64,0,bgp
35280,31472,210.89,39,8224.71,0,bgp
35280,31510,344.14,1593,548215.02,0,bgp
35280,31515,334.39,250,83597.5,0,bgp
35280,31529,330.73,107,35388.11,0,bgp
35280,31564,44.18,10,441.8,0,bgp
35280,31655,210.89,246,51878.94,0,bgp
35280,31673,253.31,225,56994.75,0,bgp
35280,31769,383.55,16,6136.8,0,bgp
35280,31800,277.76,4,1111.04,0,bgp
35280,31877,383.55,215,82463.25,0,bgp
35280,32030,383.55,1,383.55,0,bgp
35280,32097,385.92,81,31259.52,0,bgp
35280,32217,383.55,54,20711.7,0,bgp
35280,32277,174.81,13,2272.53,0,bgp
35280,32425,382.24,61,23316.64,0,bgp
35280,32437,232.76,270,62845.2,0,bgp
35280,32478,383.55,1,383.55,0,bgp
35280,32505,383.55,151,57916.05,0,bgp
35280,32678,174.81,13,2272.53,0,bgp
35280,32869,383.55,14,5369.7,0,bgp
35280,32881,231.26,7,1618.82,0,bgp
35280,32934,316.0,560,176960.0,0,bgp
35280,33037,383.55,1,383.55,0,bgp
35280,33139,236.68,45,10650.6,0,bgp
35280,33359,374.87,2,749.74,0,bgp
35280,33365,383.55,1131,433795.05,-1,bgp
35280,33412,329.02,1,329.02,0,bgp
35280,33425,383.55,50,19177.5,0,bgp
35280,33549,174.81,8,1398.48,0,bgp
35280,33566,383.55,39,14958.45,0,bgp
35280,33763,205.38,1095,224891.1,0,bgp
35280,33835,49.17,9,442.53,0,bgp
35280,33922,344.14,811,279097.54,0,bgp
35280,33930,44.18,2769,122334.42,-1,bgp
35280,34019,59.11,3886,229701.46,0,bgp
35280,34086,343.05,64,21955.2,0,bgp
35280,34087,165.92,181,30031.52,0,bgp
35280,34177,57.4,1844,105845.6,0,bgp
35280,34245,260.86,161,41998.46,0,bgp
35280,34288,259.59,1502,389904.18,0,bgp
35280,34549,331.87,5876,1950068.12,0,bgp
35280,34655,233.34,66,15400.44,0,bgp
35280,34659,61.19,9152,560010.88,-1,bgp
35280,34863,57.41,63,3616.83,-1,bgp
35280,34867,344.14,101,34758.14,0,bgp
35280,34927,262.33,6139,1610443.87,0,bgp
35280,35070,44.18,1933,85399.94,-1,bgp
35280,35071,210.89,14,2952.46,0,bgp
35280,35205,344.14,35,12044.9,0,bgp
35280,35228,210.89,682,143826.98,0,bgp
35280,35266,211.97,1649,349538.53,0,bgp
35280,35297,133.2,1080,143856.0,0,bgp
35280,35313,364.2,83,30228.6,0,bgp
35280,35320,302.28,1347,407171.16,0,bgp
35280,35360,94.09,1541,144992.69,0,bgp
35280,35399,210.89,114,24041.46,0,bgp
35280,35437,210.89,16,3374.24,0,bgp
35280,35625,58.43,41233,2409244.19,-1,bgp
35280,35661,111.23,1309,145600.07,0,bgp
35280,35665,44.18,32,1413.76,0,bgp
35280,35676,44.18,36,1590.48,0,bgp
35280,35699,145.22,2343,340250.46,0,bgp
35280,35706,35.82,94,3367.08,0,bgp
35280,35710,344.14,3198,1100559.72,0,bgp
35280,35717,44.18,2179,96268.22,-1,bgp
35280,35729,253.31,12,3039.72,0,bgp
35280,35847,383.55,20,7671.0,0,bgp
35280,35985,383.55,24,9205.2,0,bgp
35280,35986,383.55,295,113147.25,0,bgp
35280,36001,383.55,11,4219.05,0,bgp
35280,36062,376.42,1,376.42,0,bgp
35280,36086,382.84,26,9953.84,0,bgp
35280,36222,383.55,24,9205.2,0,bgp
35280,36416,383.55,28,10739.4,0,bgp
35280,36516,383.55,1132,434178.6,-1,bgp
35280,36591,383.55,1,383.55,0,bgp
35280,36666,227.37,13,2955.81,0,bgp
35280,36730,383.55,15,5753.25,0,bgp
35280,36734,383.55,15,5753.25,0,bgp
35280,36864,66.9,252,16858.8,0,bgp
35280,36916,370.76,246,91206.96,0,bgp
35280,36924,65.5,795239,52088154.5,-1,bgp
35280,36994,99.24,1846,183197.04,0,bgp
35280,37100,105.12,5556,584046.72,0,bgp
35280,37119,312.73,294,91942.62,0,bgp
35280,37282,100.16,3510,351561.6,0,bgp
35280,37342,498.74,129,64337.46,0,bgp
35280,37468,205.24,15466,3174241.84,0,"bgp,mlp"
35280,37497,261.84,2872,752004.48,0,bgp
35280,37529,199.7,144,28756.8,0,bgp
35280,37613,76.12,1061,80763.32,0,bgp
35280,37645,301.43,237,71438.91,0,bgp
35280,37678,210.89,432,91104.48,0,bgp
35280,37989,498.74,2,997.48,0,mlp
35280,38001,495.84,1352,670375.68,0,"bgp,mlp"
35280,38022,407.82,202,82379.64,0,bgp
35280,38136,490.65,1,490.65,0,bgp
35280,38195,404.49,1814,733744.86,0,bgp
35280,38278,498.74,20,9974.8,0,mlp
35280,38333,551.59,1148,633225.32,0,bgp
35280,38438,551.59,13,7170.67,0,bgp
35280,38505,682.43,7,4777.01,0,bgp
35280,38506,682.43,6,4094.58,0,bgp
35280,38524,682.43,12,8189.16,0,bgp
35280,38611,551.59,37,20408.83,0,bgp
35280,38740,498.74,551,274805.74,0,bgp
35280,38757,549.33,668,366952.44,0,bgp
35280,38767,682.43,5,3412.15,0,bgp
35280,38880,480.46,399,191703.54,0,bgp
35280,38883,551.59,37,20408.83,0,bgp
35280,39090,339.99,12,4079.88,0,bgp
35280,39120,233.16,448,104455.68,0,bgp
35280,39122,224.58,1770,397506.6,0,bgp
35280,39175,210.89,26,5483.14,0,bgp
35280,39271,44.18,9,397.62,0,bgp
35280,39305,44.18,10417,460223.06,-1,bgp
35280,39378,337.39,87,29352.93,0,bgp
